areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
nation,Scotland,S92000003,2020-10-07,1250,37220
nation,Scotland,S92000003,2020-10-06,1192,35970
nation,Scotland,S92000003,2020-10-05,1100,34778
nation,Scotland,S92000003,2020-10-04,744,33678
nation,Scotland,S92000003,2020-10-03,701,32934
nation,Scotland,S92000003,2020-10-02,818,32233
nation,Scotland,S92000003,2020-10-01,777,31415
nation,Scotland,S92000003,2020-09-30,793,30638
nation,Scotland,S92000003,2020-09-29,661,29845
nation,Scotland,S92000003,2020-09-28,626,29184
nation,Scotland,S92000003,2020-09-27,359,28558
nation,Scotland,S92000003,2020-09-26,437,28199
nation,Scotland,S92000003,2020-09-25,577,27762
nation,Scotland,S92000003,2020-09-24,716,27185
nation,Scotland,S92000003,2020-09-23,572,26469
nation,Scotland,S92000003,2020-09-22,497,25897
nation,Scotland,S92000003,2020-09-21,454,25400
nation,Scotland,S92000003,2020-09-20,320,24946
nation,Scotland,S92000003,2020-09-19,236,24626
nation,Scotland,S92000003,2020-09-18,270,24390
nation,Scotland,S92000003,2020-09-17,265,24120
nation,Scotland,S92000003,2020-09-16,280,23855
nation,Scotland,S92000003,2020-09-15,238,23575
nation,Scotland,S92000003,2020-09-14,186,23337
nation,Scotland,S92000003,2020-09-13,178,23151
nation,Scotland,S92000003,2020-09-12,214,22973
nation,Scotland,S92000003,2020-09-11,216,22759
nation,Scotland,S92000003,2020-09-10,231,22543
nation,Scotland,S92000003,2020-09-09,223,22312
nation,Scotland,S92000003,2020-09-08,103,22089
nation,Scotland,S92000003,2020-09-07,167,21986
nation,Scotland,S92000003,2020-09-06,154,21819
nation,Scotland,S92000003,2020-09-05,137,21665
nation,Scotland,S92000003,2020-09-04,170,21528
nation,Scotland,S92000003,2020-09-03,201,21358
nation,Scotland,S92000003,2020-09-02,192,21157
nation,Scotland,S92000003,2020-09-01,199,20965
nation,Scotland,S92000003,2020-08-31,143,20766
nation,Scotland,S92000003,2020-08-30,102,20623
nation,Scotland,S92000003,2020-08-29,94,20521
nation,Scotland,S92000003,2020-08-28,105,20427
nation,Scotland,S92000003,2020-08-27,97,20322
nation,Scotland,S92000003,2020-08-26,98,20225
nation,Scotland,S92000003,2020-08-25,72,20127
nation,Scotland,S92000003,2020-08-24,59,20055
nation,Scotland,S92000003,2020-08-23,67,19996
nation,Scotland,S92000003,2020-08-22,51,19929
nation,Scotland,S92000003,2020-08-21,91,19878
nation,Scotland,S92000003,2020-08-20,141,19787
nation,Scotland,S92000003,2020-08-19,93,19646
nation,Scotland,S92000003,2020-08-18,78,19553
nation,Scotland,S92000003,2020-08-17,75,19475
nation,Scotland,S92000003,2020-08-16,33,19400
nation,Scotland,S92000003,2020-08-15,20,19367
nation,Scotland,S92000003,2020-08-14,50,19347
nation,Scotland,S92000003,2020-08-13,59,19297
nation,Scotland,S92000003,2020-08-12,49,19238
nation,Scotland,S92000003,2020-08-11,63,19189
nation,Scotland,S92000003,2020-08-10,59,19126
nation,Scotland,S92000003,2020-08-09,26,19067
nation,Scotland,S92000003,2020-08-08,27,19041
nation,Scotland,S92000003,2020-08-07,46,19014
nation,Scotland,S92000003,2020-08-06,65,18968
nation,Scotland,S92000003,2020-08-05,67,18903
nation,Scotland,S92000003,2020-08-04,58,18836
nation,Scotland,S92000003,2020-08-03,62,18778
nation,Scotland,S92000003,2020-08-02,19,18716
nation,Scotland,S92000003,2020-08-01,23,18697
nation,Scotland,S92000003,2020-07-31,21,18674
nation,Scotland,S92000003,2020-07-30,27,18653
nation,Scotland,S92000003,2020-07-29,28,18626
nation,Scotland,S92000003,2020-07-28,22,18598
nation,Scotland,S92000003,2020-07-27,13,18576
nation,Scotland,S92000003,2020-07-26,7,18563
nation,Scotland,S92000003,2020-07-25,3,18556
nation,Scotland,S92000003,2020-07-24,11,18553
nation,Scotland,S92000003,2020-07-23,23,18542
nation,Scotland,S92000003,2020-07-22,16,18519
nation,Scotland,S92000003,2020-07-21,19,18503
nation,Scotland,S92000003,2020-07-20,13,18484
nation,Scotland,S92000003,2020-07-19,17,18471
nation,Scotland,S92000003,2020-07-18,13,18454
nation,Scotland,S92000003,2020-07-17,8,18441
nation,Scotland,S92000003,2020-07-16,21,18433
nation,Scotland,S92000003,2020-07-15,16,18412
nation,Scotland,S92000003,2020-07-14,10,18396
nation,Scotland,S92000003,2020-07-13,17,18386
nation,Scotland,S92000003,2020-07-12,2,18369
nation,Scotland,S92000003,2020-07-11,9,18367
nation,Scotland,S92000003,2020-07-10,12,18358
nation,Scotland,S92000003,2020-07-09,8,18346
nation,Scotland,S92000003,2020-07-08,10,18338
nation,Scotland,S92000003,2020-07-07,11,18328
nation,Scotland,S92000003,2020-07-06,8,18317
nation,Scotland,S92000003,2020-07-05,2,18309
nation,Scotland,S92000003,2020-07-04,5,18307
nation,Scotland,S92000003,2020-07-03,6,18302
nation,Scotland,S92000003,2020-07-02,13,18296
nation,Scotland,S92000003,2020-07-01,11,18283
nation,Scotland,S92000003,2020-06-30,8,18272
nation,Scotland,S92000003,2020-06-29,14,18264
nation,Scotland,S92000003,2020-06-28,3,18250
nation,Scotland,S92000003,2020-06-27,4,18247
nation,Scotland,S92000003,2020-06-26,6,18243
nation,Scotland,S92000003,2020-06-25,19,18237
nation,Scotland,S92000003,2020-06-24,8,18218
nation,Scotland,S92000003,2020-06-23,20,18210
nation,Scotland,S92000003,2020-06-22,11,18190
nation,Scotland,S92000003,2020-06-21,9,18179
nation,Scotland,S92000003,2020-06-20,6,18170
nation,Scotland,S92000003,2020-06-19,23,18164
nation,Scotland,S92000003,2020-06-18,14,18141
nation,Scotland,S92000003,2020-06-17,33,18127
nation,Scotland,S92000003,2020-06-16,17,18094
nation,Scotland,S92000003,2020-06-15,21,18077
nation,Scotland,S92000003,2020-06-14,13,18056
nation,Scotland,S92000003,2020-06-13,23,18043
nation,Scotland,S92000003,2020-06-12,30,18020
nation,Scotland,S92000003,2020-06-11,21,17990
nation,Scotland,S92000003,2020-06-10,29,17969
nation,Scotland,S92000003,2020-06-09,27,17940
nation,Scotland,S92000003,2020-06-08,18,17913
nation,Scotland,S92000003,2020-06-07,17,17895
nation,Scotland,S92000003,2020-06-06,22,17878
nation,Scotland,S92000003,2020-06-05,24,17856
nation,Scotland,S92000003,2020-06-04,35,17832
nation,Scotland,S92000003,2020-06-03,35,17797
nation,Scotland,S92000003,2020-06-02,45,17762
nation,Scotland,S92000003,2020-06-01,38,17717
nation,Scotland,S92000003,2020-05-31,23,17679
nation,Scotland,S92000003,2020-05-30,40,17656
nation,Scotland,S92000003,2020-05-29,29,17616
nation,Scotland,S92000003,2020-05-28,55,17587
nation,Scotland,S92000003,2020-05-27,66,17532
nation,Scotland,S92000003,2020-05-26,77,17466
nation,Scotland,S92000003,2020-05-25,97,17389
nation,Scotland,S92000003,2020-05-24,54,17292
nation,Scotland,S92000003,2020-05-23,50,17238
nation,Scotland,S92000003,2020-05-22,92,17188
nation,Scotland,S92000003,2020-05-21,111,17096
nation,Scotland,S92000003,2020-05-20,121,16985
nation,Scotland,S92000003,2020-05-19,182,16864
nation,Scotland,S92000003,2020-05-18,140,16682
nation,Scotland,S92000003,2020-05-17,92,16542
nation,Scotland,S92000003,2020-05-16,103,16450
nation,Scotland,S92000003,2020-05-15,152,16347
nation,Scotland,S92000003,2020-05-14,212,16195
nation,Scotland,S92000003,2020-05-13,198,15983
nation,Scotland,S92000003,2020-05-12,231,15785
nation,Scotland,S92000003,2020-05-11,261,15554
nation,Scotland,S92000003,2020-05-10,150,15293
nation,Scotland,S92000003,2020-05-09,177,15143
nation,Scotland,S92000003,2020-05-08,254,14966
nation,Scotland,S92000003,2020-05-07,290,14712
nation,Scotland,S92000003,2020-05-06,306,14422
nation,Scotland,S92000003,2020-05-05,288,14116
nation,Scotland,S92000003,2020-05-04,329,13828
nation,Scotland,S92000003,2020-05-03,189,13499
nation,Scotland,S92000003,2020-05-02,217,13310
nation,Scotland,S92000003,2020-05-01,368,13093
nation,Scotland,S92000003,2020-04-30,335,12725
nation,Scotland,S92000003,2020-04-29,430,12390
nation,Scotland,S92000003,2020-04-28,380,11960
nation,Scotland,S92000003,2020-04-27,430,11580
nation,Scotland,S92000003,2020-04-26,172,11150
nation,Scotland,S92000003,2020-04-25,184,10978
nation,Scotland,S92000003,2020-04-24,305,10794
nation,Scotland,S92000003,2020-04-23,314,10489
nation,Scotland,S92000003,2020-04-22,340,10175
nation,Scotland,S92000003,2020-04-21,399,9835
nation,Scotland,S92000003,2020-04-20,776,9436
nation,Scotland,S92000003,2020-04-19,159,8660
nation,Scotland,S92000003,2020-04-18,264,8501
nation,Scotland,S92000003,2020-04-17,394,8237
nation,Scotland,S92000003,2020-04-16,428,7843
nation,Scotland,S92000003,2020-04-15,331,7415
nation,Scotland,S92000003,2020-04-14,346,7084
nation,Scotland,S92000003,2020-04-13,359,6738
nation,Scotland,S92000003,2020-04-12,220,6379
nation,Scotland,S92000003,2020-04-11,185,6159
nation,Scotland,S92000003,2020-04-10,329,5974
nation,Scotland,S92000003,2020-04-09,304,5645
nation,Scotland,S92000003,2020-04-08,343,5341
nation,Scotland,S92000003,2020-04-07,351,4998
nation,Scotland,S92000003,2020-04-06,404,4647
nation,Scotland,S92000003,2020-04-05,225,4243
nation,Scotland,S92000003,2020-04-04,260,4018
nation,Scotland,S92000003,2020-04-03,379,3758
nation,Scotland,S92000003,2020-04-02,355,3379
nation,Scotland,S92000003,2020-04-01,384,3024
nation,Scotland,S92000003,2020-03-31,340,2640
nation,Scotland,S92000003,2020-03-30,321,2300
nation,Scotland,S92000003,2020-03-29,197,1979
nation,Scotland,S92000003,2020-03-28,205,1782
nation,Scotland,S92000003,2020-03-27,274,1577
nation,Scotland,S92000003,2020-03-26,223,1303
nation,Scotland,S92000003,2020-03-25,187,1080
nation,Scotland,S92000003,2020-03-24,167,893
nation,Scotland,S92000003,2020-03-23,138,726
nation,Scotland,S92000003,2020-03-22,75,588
nation,Scotland,S92000003,2020-03-21,66,513
nation,Scotland,S92000003,2020-03-20,83,447
nation,Scotland,S92000003,2020-03-19,49,364
nation,Scotland,S92000003,2020-03-18,41,315
nation,Scotland,S92000003,2020-03-17,43,274
nation,Scotland,S92000003,2020-03-16,21,231
nation,Scotland,S92000003,2020-03-15,12,210
nation,Scotland,S92000003,2020-03-14,19,198
nation,Scotland,S92000003,2020-03-13,48,179
nation,Scotland,S92000003,2020-03-12,38,131
nation,Scotland,S92000003,2020-03-11,26,93
nation,Scotland,S92000003,2020-03-10,21,67
nation,Scotland,S92000003,2020-03-09,16,46
nation,Scotland,S92000003,2020-03-08,3,30
nation,Scotland,S92000003,2020-03-07,6,27
nation,Scotland,S92000003,2020-03-06,6,21
nation,Scotland,S92000003,2020-03-05,2,15
nation,Scotland,S92000003,2020-03-04,6,13
nation,Scotland,S92000003,2020-03-03,3,7
nation,Scotland,S92000003,2020-03-02,1,4
nation,Scotland,S92000003,2020-03-01,2,3
nation,Scotland,S92000003,2020-02-29,0,1
nation,Scotland,S92000003,2020-02-28,1,1
nation,Wales,W92000004,2020-10-25,5,43839
nation,Wales,W92000004,2020-10-24,53,43834
nation,Wales,W92000004,2020-10-23,499,43781
nation,Wales,W92000004,2020-10-22,902,43282
nation,Wales,W92000004,2020-10-21,1224,42380
nation,Wales,W92000004,2020-10-20,1211,41156
nation,Wales,W92000004,2020-10-19,1106,39945
nation,Wales,W92000004,2020-10-18,715,38839
nation,Wales,W92000004,2020-10-17,708,38124
nation,Wales,W92000004,2020-10-16,952,37416
nation,Wales,W92000004,2020-10-15,790,36464
nation,Wales,W92000004,2020-10-14,904,35674
nation,Wales,W92000004,2020-10-13,952,34770
nation,Wales,W92000004,2020-10-12,782,33818
nation,Wales,W92000004,2020-10-11,615,33036
nation,Wales,W92000004,2020-10-10,619,32421
nation,Wales,W92000004,2020-10-09,782,31802
nation,Wales,W92000004,2020-10-08,828,31020
nation,Wales,W92000004,2020-10-07,848,30192
nation,Wales,W92000004,2020-10-06,770,29344
nation,Wales,W92000004,2020-10-05,703,28574
nation,Wales,W92000004,2020-10-04,614,27871
nation,Wales,W92000004,2020-10-03,518,27257
nation,Wales,W92000004,2020-10-02,599,26739
nation,Wales,W92000004,2020-10-01,623,26140
nation,Wales,W92000004,2020-09-30,596,25517
nation,Wales,W92000004,2020-09-29,466,24921
nation,Wales,W92000004,2020-09-28,426,24455
nation,Wales,W92000004,2020-09-27,317,24029
nation,Wales,W92000004,2020-09-26,403,23712
nation,Wales,W92000004,2020-09-25,385,23309
nation,Wales,W92000004,2020-09-24,316,22924
nation,Wales,W92000004,2020-09-23,378,22608
nation,Wales,W92000004,2020-09-22,379,22230
nation,Wales,W92000004,2020-09-21,309,21851
nation,Wales,W92000004,2020-09-20,252,21542
nation,Wales,W92000004,2020-09-19,280,21290
nation,Wales,W92000004,2020-09-18,246,21010
nation,Wales,W92000004,2020-09-17,261,20764
nation,Wales,W92000004,2020-09-16,207,20503
nation,Wales,W92000004,2020-09-15,164,20296
nation,Wales,W92000004,2020-09-14,191,20132
nation,Wales,W92000004,2020-09-13,165,19941
nation,Wales,W92000004,2020-09-12,140,19776
nation,Wales,W92000004,2020-09-11,145,19636
nation,Wales,W92000004,2020-09-10,186,19491
nation,Wales,W92000004,2020-09-09,158,19305
nation,Wales,W92000004,2020-09-08,143,19147
nation,Wales,W92000004,2020-09-07,159,19004
nation,Wales,W92000004,2020-09-06,131,18845
nation,Wales,W92000004,2020-09-05,128,18714
nation,Wales,W92000004,2020-09-04,149,18586
nation,Wales,W92000004,2020-09-03,125,18437
nation,Wales,W92000004,2020-09-02,95,18312
nation,Wales,W92000004,2020-09-01,57,18217
nation,Wales,W92000004,2020-08-31,44,18160
nation,Wales,W92000004,2020-08-30,46,18116
nation,Wales,W92000004,2020-08-29,44,18070
nation,Wales,W92000004,2020-08-28,52,18026
nation,Wales,W92000004,2020-08-27,50,17974
nation,Wales,W92000004,2020-08-26,44,17924
nation,Wales,W92000004,2020-08-25,50,17880
nation,Wales,W92000004,2020-08-24,36,17830
nation,Wales,W92000004,2020-08-23,11,17794
nation,Wales,W92000004,2020-08-22,19,17783
nation,Wales,W92000004,2020-08-21,23,17764
nation,Wales,W92000004,2020-08-20,31,17741
nation,Wales,W92000004,2020-08-19,35,17710
nation,Wales,W92000004,2020-08-18,38,17675
nation,Wales,W92000004,2020-08-17,19,17637
nation,Wales,W92000004,2020-08-16,18,17618
nation,Wales,W92000004,2020-08-15,10,17600
nation,Wales,W92000004,2020-08-14,17,17590
nation,Wales,W92000004,2020-08-13,17,17573
nation,Wales,W92000004,2020-08-12,24,17556
nation,Wales,W92000004,2020-08-11,27,17532
nation,Wales,W92000004,2020-08-10,19,17505
nation,Wales,W92000004,2020-08-09,8,17486
nation,Wales,W92000004,2020-08-08,5,17478
nation,Wales,W92000004,2020-08-07,15,17473
nation,Wales,W92000004,2020-08-06,22,17458
nation,Wales,W92000004,2020-08-05,22,17436
nation,Wales,W92000004,2020-08-04,24,17414
nation,Wales,W92000004,2020-08-03,22,17390
nation,Wales,W92000004,2020-08-02,14,17368
nation,Wales,W92000004,2020-08-01,16,17354
nation,Wales,W92000004,2020-07-31,16,17338
nation,Wales,W92000004,2020-07-30,30,17322
nation,Wales,W92000004,2020-07-29,27,17292
nation,Wales,W92000004,2020-07-28,27,17265
nation,Wales,W92000004,2020-07-27,23,17238
nation,Wales,W92000004,2020-07-26,35,17215
nation,Wales,W92000004,2020-07-25,24,17180
nation,Wales,W92000004,2020-07-24,30,17156
nation,Wales,W92000004,2020-07-23,31,17126
nation,Wales,W92000004,2020-07-22,25,17095
nation,Wales,W92000004,2020-07-21,61,17070
nation,Wales,W92000004,2020-07-20,43,17009
nation,Wales,W92000004,2020-07-19,10,16966
nation,Wales,W92000004,2020-07-18,11,16956
nation,Wales,W92000004,2020-07-17,17,16945
nation,Wales,W92000004,2020-07-16,25,16928
nation,Wales,W92000004,2020-07-15,18,16903
nation,Wales,W92000004,2020-07-14,23,16885
nation,Wales,W92000004,2020-07-13,24,16862
nation,Wales,W92000004,2020-07-12,10,16838
nation,Wales,W92000004,2020-07-11,12,16828
nation,Wales,W92000004,2020-07-10,29,16816
nation,Wales,W92000004,2020-07-09,22,16787
nation,Wales,W92000004,2020-07-08,14,16765
nation,Wales,W92000004,2020-07-07,28,16751
nation,Wales,W92000004,2020-07-06,35,16723
nation,Wales,W92000004,2020-07-05,12,16688
nation,Wales,W92000004,2020-07-04,9,16676
nation,Wales,W92000004,2020-07-03,19,16667
nation,Wales,W92000004,2020-07-02,28,16648
nation,Wales,W92000004,2020-07-01,27,16620
nation,Wales,W92000004,2020-06-30,35,16593
nation,Wales,W92000004,2020-06-29,43,16558
nation,Wales,W92000004,2020-06-28,28,16515
nation,Wales,W92000004,2020-06-27,140,16487
nation,Wales,W92000004,2020-06-26,19,16347
nation,Wales,W92000004,2020-06-25,60,16328
nation,Wales,W92000004,2020-06-24,37,16268
nation,Wales,W92000004,2020-06-23,131,16231
nation,Wales,W92000004,2020-06-22,66,16100
nation,Wales,W92000004,2020-06-21,76,16034
nation,Wales,W92000004,2020-06-20,47,15958
nation,Wales,W92000004,2020-06-19,140,15911
nation,Wales,W92000004,2020-06-18,62,15771
nation,Wales,W92000004,2020-06-17,64,15709
nation,Wales,W92000004,2020-06-16,82,15645
nation,Wales,W92000004,2020-06-15,66,15563
nation,Wales,W92000004,2020-06-14,54,15497
nation,Wales,W92000004,2020-06-13,70,15443
nation,Wales,W92000004,2020-06-12,75,15373
nation,Wales,W92000004,2020-06-11,66,15298
nation,Wales,W92000004,2020-06-10,67,15232
nation,Wales,W92000004,2020-06-09,62,15165
nation,Wales,W92000004,2020-06-08,74,15103
nation,Wales,W92000004,2020-06-07,34,15029
nation,Wales,W92000004,2020-06-06,53,14995
nation,Wales,W92000004,2020-06-05,55,14942
nation,Wales,W92000004,2020-06-04,60,14887
nation,Wales,W92000004,2020-06-03,75,14827
nation,Wales,W92000004,2020-06-02,73,14752
nation,Wales,W92000004,2020-06-01,64,14679
nation,Wales,W92000004,2020-05-31,46,14615
nation,Wales,W92000004,2020-05-30,70,14569
nation,Wales,W92000004,2020-05-29,106,14499
nation,Wales,W92000004,2020-05-28,102,14393
nation,Wales,W92000004,2020-05-27,118,14291
nation,Wales,W92000004,2020-05-26,102,14173
nation,Wales,W92000004,2020-05-25,105,14071
nation,Wales,W92000004,2020-05-24,82,13966
nation,Wales,W92000004,2020-05-23,123,13884
nation,Wales,W92000004,2020-05-22,137,13761
nation,Wales,W92000004,2020-05-21,132,13624
nation,Wales,W92000004,2020-05-20,166,13492
nation,Wales,W92000004,2020-05-19,213,13326
nation,Wales,W92000004,2020-05-18,168,13113
nation,Wales,W92000004,2020-05-17,118,12945
nation,Wales,W92000004,2020-05-16,166,12827
nation,Wales,W92000004,2020-05-15,179,12661
nation,Wales,W92000004,2020-05-14,132,12482
nation,Wales,W92000004,2020-05-13,153,12350
nation,Wales,W92000004,2020-05-12,150,12197
nation,Wales,W92000004,2020-05-11,178,12047
nation,Wales,W92000004,2020-05-10,107,11869
nation,Wales,W92000004,2020-05-09,136,11762
nation,Wales,W92000004,2020-05-08,115,11626
nation,Wales,W92000004,2020-05-07,176,11511
nation,Wales,W92000004,2020-05-06,171,11335
nation,Wales,W92000004,2020-05-05,175,11164
nation,Wales,W92000004,2020-05-04,139,10989
nation,Wales,W92000004,2020-05-03,105,10850
nation,Wales,W92000004,2020-05-02,179,10745
nation,Wales,W92000004,2020-05-01,176,10566
nation,Wales,W92000004,2020-04-30,200,10390
nation,Wales,W92000004,2020-04-29,176,10190
nation,Wales,W92000004,2020-04-28,153,10014
nation,Wales,W92000004,2020-04-27,172,9861
nation,Wales,W92000004,2020-04-26,121,9689
nation,Wales,W92000004,2020-04-25,136,9568
nation,Wales,W92000004,2020-04-24,213,9432
nation,Wales,W92000004,2020-04-23,201,9219
nation,Wales,W92000004,2020-04-22,253,9018
nation,Wales,W92000004,2020-04-21,259,8765
nation,Wales,W92000004,2020-04-20,281,8506
nation,Wales,W92000004,2020-04-19,181,8225
nation,Wales,W92000004,2020-04-18,247,8044
nation,Wales,W92000004,2020-04-17,324,7797
nation,Wales,W92000004,2020-04-16,363,7473
nation,Wales,W92000004,2020-04-15,361,7110
nation,Wales,W92000004,2020-04-14,317,6749
nation,Wales,W92000004,2020-04-13,273,6432
nation,Wales,W92000004,2020-04-12,247,6159
nation,Wales,W92000004,2020-04-11,247,5912
nation,Wales,W92000004,2020-04-10,308,5665
nation,Wales,W92000004,2020-04-09,391,5357
nation,Wales,W92000004,2020-04-08,386,4966
nation,Wales,W92000004,2020-04-07,386,4580
nation,Wales,W92000004,2020-04-06,383,4194
nation,Wales,W92000004,2020-04-05,223,3811
nation,Wales,W92000004,2020-04-04,282,3588
nation,Wales,W92000004,2020-04-03,330,3306
nation,Wales,W92000004,2020-04-02,336,2976
nation,Wales,W92000004,2020-04-01,327,2640
nation,Wales,W92000004,2020-03-31,277,2313
nation,Wales,W92000004,2020-03-30,343,2036
nation,Wales,W92000004,2020-03-29,159,1693
nation,Wales,W92000004,2020-03-28,167,1534
nation,Wales,W92000004,2020-03-27,193,1367
nation,Wales,W92000004,2020-03-26,177,1174
nation,Wales,W92000004,2020-03-25,190,997
nation,Wales,W92000004,2020-03-24,141,807
nation,Wales,W92000004,2020-03-23,133,666
nation,Wales,W92000004,2020-03-22,76,533
nation,Wales,W92000004,2020-03-21,75,457
nation,Wales,W92000004,2020-03-20,73,382
nation,Wales,W92000004,2020-03-19,60,309
nation,Wales,W92000004,2020-03-18,36,249
nation,Wales,W92000004,2020-03-17,37,213
nation,Wales,W92000004,2020-03-16,37,176
nation,Wales,W92000004,2020-03-15,32,139
nation,Wales,W92000004,2020-03-14,19,107
nation,Wales,W92000004,2020-03-13,28,88
nation,Wales,W92000004,2020-03-12,25,60
nation,Wales,W92000004,2020-03-11,15,35
nation,Wales,W92000004,2020-03-10,12,20
nation,Wales,W92000004,2020-03-09,3,8
nation,Wales,W92000004,2020-03-08,1,5
nation,Wales,W92000004,2020-03-07,2,4
nation,Wales,W92000004,2020-03-06,0,2
nation,Wales,W92000004,2020-03-05,0,2
nation,Wales,W92000004,2020-03-04,1,2
nation,Wales,W92000004,2020-03-03,0,1
nation,Wales,W92000004,2020-03-02,0,1
nation,Wales,W92000004,2020-03-01,0,1
nation,Wales,W92000004,2020-02-29,0,1
nation,Wales,W92000004,2020-02-28,0,1
nation,Wales,W92000004,2020-02-27,1,1

